# This file lists the individual Hector runs to be performed for each emissions scenario,,,,,,
# The first two columns (mean, SD) give information about the S distribution used;,,,,,
# `param_set` gives the relevant line number in the S data file;,,,,,,
# `temperature.S`` is the random draw from that distribution;,,,,,,
# and the last (run_number) a sequentially increasing run number, i.e. line number in runset file.,,,,,
type,mean,SD,param_set,temperature.S,run_number,runname_mc
AR5,3,NA,2,1.964,2,rffsps_2
AR5,3,NA,2,0.867,2,rffsps_2
AR5,3,NA,2,6.721,2,rffsps_2
AR5,3,NA,2,2.344,2,rffsps_2
AR5,3,NA,2,4.768,2,rffsps_2
AR5,3,NA,2,3.772,2,rffsps_2
AR5,3,NA,2,9.001,2,rffsps_2
AR5,3,NA,2,4.031,2,rffsps_2
AR5,3,NA,2,2.583,2,rffsps_2
AR5,3,NA,2,3.914,2,rffsps_2
AR5,3,NA,2,2.729,2,rffsps_2
AR5,3,NA,2,5.67,2,rffsps_2
AR5,3,NA,2,1.681,2,rffsps_2
AR5,3,NA,2,4.901,2,rffsps_2
AR5,3,NA,2,1.827,2,rffsps_2
AR5,3,NA,2,1.815,2,rffsps_2
AR5,3,NA,2,2.264,2,rffsps_2
AR5,3,NA,2,2.792,2,rffsps_2
AR5,3,NA,2,1.353,2,rffsps_2
AR5,3,NA,2,5.366,2,rffsps_2
AR5,3,NA,2,1.466,2,rffsps_2
AR5,3,NA,2,2.873,2,rffsps_2
AR5,3,NA,2,1.634,2,rffsps_2
AR5,3,NA,2,3.829,2,rffsps_2
AR5,3,NA,2,3.345,2,rffsps_2
AR5,3,NA,2,4.525,2,rffsps_2
AR5,3,NA,2,3.682,2,rffsps_2
AR5,3,NA,2,6.616,2,rffsps_2
AR5,3,NA,2,2.526,2,rffsps_2
AR5,3,NA,2,2.531,2,rffsps_2
AR5,3,NA,2,3.263,2,rffsps_2
AR5,3,NA,2,4.798,2,rffsps_2
AR5,3,NA,2,3.849,2,rffsps_2
AR5,3,NA,2,4.189,2,rffsps_2
AR5,3,NA,2,3.779,2,rffsps_2
AR5,3,NA,2,2.611,2,rffsps_2
AR5,3,NA,2,1.842,2,rffsps_2
AR5,3,NA,2,1.93,2,rffsps_2
AR5,3,NA,2,3.461,2,rffsps_2
AR5,3,NA,2,1.81,2,rffsps_2
AR5,3,NA,2,4.198,2,rffsps_2
AR5,3,NA,2,3.06,2,rffsps_2
AR5,3,NA,2,5.053,2,rffsps_2
AR5,3,NA,2,3.492,2,rffsps_2
AR5,3,NA,2,0.835,2,rffsps_2
AR5,3,NA,2,7.265,2,rffsps_2
AR5,3,NA,2,3.221,2,rffsps_2
AR5,3,NA,2,0.976,2,rffsps_2
AR5,3,NA,2,2.102,2,rffsps_2
AR5,3,NA,2,3.378,2,rffsps_2
AR5,3,NA,2,1.647,2,rffsps_2
AR5,3,NA,2,1.021,2,rffsps_2
AR5,3,NA,2,1.72,2,rffsps_2
AR5,3,NA,2,2.276,2,rffsps_2
AR5,3,NA,2,3.212,2,rffsps_2
AR5,3,NA,2,1.629,2,rffsps_2
AR5,3,NA,2,0.972,2,rffsps_2
AR5,3,NA,2,2.855,2,rffsps_2
AR5,3,NA,2,2.803,2,rffsps_2
AR5,3,NA,2,2.804,2,rffsps_2
AR5,3,NA,2,4.485,2,rffsps_2
AR5,3,NA,2,3.552,2,rffsps_2
AR5,3,NA,2,1.86,2,rffsps_2
AR5,3,NA,2,1.261,2,rffsps_2
AR5,3,NA,2,2.755,2,rffsps_2
AR5,3,NA,2,2.314,2,rffsps_2
AR5,3,NA,2,4.491,2,rffsps_2
AR5,3,NA,2,0.505,2,rffsps_2
AR5,3,NA,2,7.602,2,rffsps_2
AR5,3,NA,2,2.244,2,rffsps_2
AR5,3,NA,2,2.461,2,rffsps_2
AR5,3,NA,2,3.585,2,rffsps_2
AR5,3,NA,2,2.644,2,rffsps_2
AR5,3,NA,2,2.534,2,rffsps_2
AR5,3,NA,2,3.165,2,rffsps_2
AR5,3,NA,2,7.822,2,rffsps_2
AR5,3,NA,2,3.544,2,rffsps_2
AR5,3,NA,2,2.919,2,rffsps_2
AR5,3,NA,2,4.653,2,rffsps_2
AR5,3,NA,2,2.688,2,rffsps_2
AR5,3,NA,2,2.725,2,rffsps_2
AR5,3,NA,2,2.859,2,rffsps_2
AR5,3,NA,2,2.859,2,rffsps_2
AR5,3,NA,2,4.152,2,rffsps_2
AR5,3,NA,2,2.542,2,rffsps_2
AR5,3,NA,2,2.682,2,rffsps_2
AR5,3,NA,2,3.166,2,rffsps_2
AR5,3,NA,2,7.41,2,rffsps_2
AR5,3,NA,2,3.68,2,rffsps_2
AR5,3,NA,2,1.209,2,rffsps_2
AR5,3,NA,2,3.057,2,rffsps_2
AR5,3,NA,2,3.607,2,rffsps_2
AR5,3,NA,2,1.029,2,rffsps_2
AR5,3,NA,2,2.343,2,rffsps_2
AR5,3,NA,2,2.989,2,rffsps_2
AR5,3,NA,2,1.756,2,rffsps_2
AR5,3,NA,2,4.193,2,rffsps_2
AR5,3,NA,2,5.431,2,rffsps_2
AR5,3,NA,2,0.619,2,rffsps_2
AR5,3,NA,2,3.456,2,rffsps_2
AR5,3,NA,2,2.976,2,rffsps_2
AR5,3,NA,2,2.677,2,rffsps_2
AR5,3,NA,2,3.22,2,rffsps_2
AR5,3,NA,2,3.608,2,rffsps_2
AR5,3,NA,2,2.58,2,rffsps_2
AR5,3,NA,2,3.217,2,rffsps_2
AR5,3,NA,2,4.127,2,rffsps_2
AR5,3,NA,2,4.365,2,rffsps_2
AR5,3,NA,2,1.857,2,rffsps_2
AR5,3,NA,2,5.973,2,rffsps_2
AR5,3,NA,2,3.906,2,rffsps_2
AR5,3,NA,2,3.342,2,rffsps_2
AR5,3,NA,2,3.329,2,rffsps_2
AR5,3,NA,2,2.384,2,rffsps_2
AR5,3,NA,2,1.267,2,rffsps_2
AR5,3,NA,2,4.166,2,rffsps_2
AR5,3,NA,2,5.673,2,rffsps_2
AR5,3,NA,2,2.138,2,rffsps_2
AR5,3,NA,2,2.648,2,rffsps_2
AR5,3,NA,2,2.726,2,rffsps_2
AR5,3,NA,2,1.525,2,rffsps_2
AR5,3,NA,2,2.362,2,rffsps_2
AR5,3,NA,2,2.57,2,rffsps_2
AR5,3,NA,2,4.777,2,rffsps_2
AR5,3,NA,2,1.706,2,rffsps_2
AR5,3,NA,2,2.231,2,rffsps_2
AR5,3,NA,2,4.014,2,rffsps_2
AR5,3,NA,2,3.963,2,rffsps_2
AR5,3,NA,2,0.985,2,rffsps_2
AR5,3,NA,2,1.649,2,rffsps_2
AR5,3,NA,2,2.141,2,rffsps_2
AR5,3,NA,2,1.757,2,rffsps_2
AR5,3,NA,2,3.499,2,rffsps_2
AR5,3,NA,2,2.817,2,rffsps_2
AR5,3,NA,2,3.585,2,rffsps_2
AR5,3,NA,2,1.201,2,rffsps_2
AR5,3,NA,2,2.262,2,rffsps_2
AR5,3,NA,2,1.158,2,rffsps_2
AR5,3,NA,2,3.074,2,rffsps_2
AR5,3,NA,2,5.143,2,rffsps_2
AR5,3,NA,2,3.872,2,rffsps_2
AR5,3,NA,2,5.413,2,rffsps_2
AR5,3,NA,2,4.936,2,rffsps_2
AR5,3,NA,2,3.487,2,rffsps_2
AR5,3,NA,2,3.394,2,rffsps_2
AR5,3,NA,2,2.556,2,rffsps_2
AR5,3,NA,2,2.162,2,rffsps_2
AR5,3,NA,2,4.206,2,rffsps_2
AR5,3,NA,2,2.359,2,rffsps_2
AR5,3,NA,2,3.206,2,rffsps_2
AR5,3,NA,2,2.373,2,rffsps_2
AR5,3,NA,2,3.519,2,rffsps_2
AR5,3,NA,2,4.103,2,rffsps_2
AR5,3,NA,2,2.047,2,rffsps_2
AR5,3,NA,2,1.953,2,rffsps_2
AR5,3,NA,2,3.25,2,rffsps_2
AR5,3,NA,2,4.174,2,rffsps_2
AR5,3,NA,2,6.211,2,rffsps_2
AR5,3,NA,2,4.273,2,rffsps_2
AR5,3,NA,2,4.009,2,rffsps_2
AR5,3,NA,2,3.613,2,rffsps_2
AR5,3,NA,2,3.956,2,rffsps_2
AR5,3,NA,2,5.108,2,rffsps_2
AR5,3,NA,2,2.415,2,rffsps_2
AR5,3,NA,2,3.917,2,rffsps_2
AR5,3,NA,2,5.526,2,rffsps_2
AR5,3,NA,2,3.739,2,rffsps_2
AR5,3,NA,2,1.125,2,rffsps_2
AR5,3,NA,2,2.594,2,rffsps_2
AR5,3,NA,2,2.485,2,rffsps_2
AR5,3,NA,2,1.891,2,rffsps_2
AR5,3,NA,2,4.212,2,rffsps_2
AR5,3,NA,2,1.102,2,rffsps_2
AR5,3,NA,2,1.873,2,rffsps_2
AR5,3,NA,2,2.382,2,rffsps_2
AR5,3,NA,2,3.442,2,rffsps_2
AR5,3,NA,2,4.753,2,rffsps_2
AR5,3,NA,2,3.915,2,rffsps_2
AR5,3,NA,2,1.617,2,rffsps_2
AR5,3,NA,2,4.142,2,rffsps_2
AR5,3,NA,2,4.022,2,rffsps_2
AR5,3,NA,2,1.354,2,rffsps_2
AR5,3,NA,2,3.726,2,rffsps_2
AR5,3,NA,2,2.619,2,rffsps_2
AR5,3,NA,2,3.012,2,rffsps_2
AR5,3,NA,2,3.892,2,rffsps_2
AR5,3,NA,2,3.004,2,rffsps_2
AR5,3,NA,2,1.756,2,rffsps_2
AR5,3,NA,2,5.149,2,rffsps_2
AR5,3,NA,2,4.34,2,rffsps_2
AR5,3,NA,2,1.834,2,rffsps_2
AR5,3,NA,2,2.682,2,rffsps_2
AR5,3,NA,2,3.444,2,rffsps_2
AR5,3,NA,2,1.789,2,rffsps_2
AR5,3,NA,2,5.097,2,rffsps_2
AR5,3,NA,2,4.329,2,rffsps_2
AR5,3,NA,2,3.157,2,rffsps_2
AR5,3,NA,2,4.557,2,rffsps_2
AR5,3,NA,2,4.664,2,rffsps_2
AR5,3,NA,2,3.715,2,rffsps_2
AR5,3,NA,2,6.731,2,rffsps_2
AR5,3,NA,2,4.289,2,rffsps_2
AR5,3,NA,2,2.469,2,rffsps_2
AR5,3,NA,2,3.877,2,rffsps_2
AR5,3,NA,2,4.227,2,rffsps_2
AR5,3,NA,2,1.383,2,rffsps_2
AR5,3,NA,2,4.367,2,rffsps_2
AR5,3,NA,2,3.715,2,rffsps_2
AR5,3,NA,2,1.972,2,rffsps_2
AR5,3,NA,2,2.672,2,rffsps_2
AR5,3,NA,2,3.107,2,rffsps_2
AR5,3,NA,2,3.409,2,rffsps_2
AR5,3,NA,2,3.252,2,rffsps_2
AR5,3,NA,2,6.592,2,rffsps_2
AR5,3,NA,2,2.709,2,rffsps_2
AR5,3,NA,2,3.432,2,rffsps_2
AR5,3,NA,2,3.977,2,rffsps_2
AR5,3,NA,2,1.607,2,rffsps_2
AR5,3,NA,2,3.456,2,rffsps_2
AR5,3,NA,2,2.966,2,rffsps_2
AR5,3,NA,2,1.921,2,rffsps_2
AR5,3,NA,2,4.783,2,rffsps_2
AR5,3,NA,2,4.427,2,rffsps_2
AR5,3,NA,2,3.307,2,rffsps_2
AR5,3,NA,2,2.739,2,rffsps_2
AR5,3,NA,2,4.122,2,rffsps_2
AR5,3,NA,2,7.231,2,rffsps_2
AR5,3,NA,2,1.308,2,rffsps_2
AR5,3,NA,2,2.372,2,rffsps_2
AR5,3,NA,2,2.88,2,rffsps_2
AR5,3,NA,2,3.464,2,rffsps_2
AR5,3,NA,2,4.045,2,rffsps_2
AR5,3,NA,2,2.508,2,rffsps_2
AR5,3,NA,2,2.409,2,rffsps_2
AR5,3,NA,2,2.597,2,rffsps_2
AR5,3,NA,2,2.303,2,rffsps_2
AR5,3,NA,2,5.71,2,rffsps_2
AR5,3,NA,2,2.796,2,rffsps_2
AR5,3,NA,2,3.413,2,rffsps_2
AR5,3,NA,2,3.038,2,rffsps_2
AR5,3,NA,2,0.717,2,rffsps_2
AR5,3,NA,2,2.75,2,rffsps_2
AR5,3,NA,2,2.774,2,rffsps_2
AR5,3,NA,2,3.377,2,rffsps_2
AR5,3,NA,2,1.976,2,rffsps_2
AR5,3,NA,2,3.467,2,rffsps_2
AR5,3,NA,2,2.655,2,rffsps_2
AR5,3,NA,2,2.32,2,rffsps_2
AR5,3,NA,2,4.006,2,rffsps_2
AR5,3,NA,2,6.335,2,rffsps_2
AR5,3,NA,2,2.826,2,rffsps_2
AR5,3,NA,2,2.718,2,rffsps_2
AR5,3,NA,2,2.213,2,rffsps_2
AR5,3,NA,2,2.712,2,rffsps_2
AR5,3,NA,2,2.448,2,rffsps_2
AR5,3,NA,2,4.422,2,rffsps_2
AR5,3,NA,2,1.893,2,rffsps_2
AR5,3,NA,2,1.177,2,rffsps_2
AR5,3,NA,2,1.604,2,rffsps_2
AR5,3,NA,2,2.44,2,rffsps_2
AR5,3,NA,2,2.889,2,rffsps_2
AR5,3,NA,2,2.972,2,rffsps_2
AR5,3,NA,2,2.316,2,rffsps_2
AR5,3,NA,2,2.931,2,rffsps_2
AR5,3,NA,2,2.56,2,rffsps_2
AR5,3,NA,2,2.469,2,rffsps_2
AR5,3,NA,2,3.114,2,rffsps_2
AR5,3,NA,2,4.549,2,rffsps_2
AR5,3,NA,2,2.456,2,rffsps_2
AR5,3,NA,2,9.923,2,rffsps_2
AR5,3,NA,2,4.272,2,rffsps_2
AR5,3,NA,2,3.908,2,rffsps_2
AR5,3,NA,2,1.762,2,rffsps_2
AR5,3,NA,2,2.794,2,rffsps_2
AR5,3,NA,2,1.233,2,rffsps_2
AR5,3,NA,2,1.198,2,rffsps_2
AR5,3,NA,2,1.825,2,rffsps_2
AR5,3,NA,2,4.776,2,rffsps_2
AR5,3,NA,2,1.982,2,rffsps_2
AR5,3,NA,2,2.49,2,rffsps_2
AR5,3,NA,2,2.108,2,rffsps_2
AR5,3,NA,2,1.915,2,rffsps_2
AR5,3,NA,2,2.622,2,rffsps_2
AR5,3,NA,2,6.639,2,rffsps_2
AR5,3,NA,2,3.037,2,rffsps_2
AR5,3,NA,2,3.851,2,rffsps_2
AR5,3,NA,2,3.285,2,rffsps_2
AR5,3,NA,2,1.985,2,rffsps_2
AR5,3,NA,2,2.907,2,rffsps_2
AR5,3,NA,2,3.438,2,rffsps_2
AR5,3,NA,2,2.354,2,rffsps_2
AR5,3,NA,2,2.91,2,rffsps_2
AR5,3,NA,2,2.955,2,rffsps_2
AR5,3,NA,2,2.95,2,rffsps_2
AR5,3,NA,2,1.814,2,rffsps_2
AR5,3,NA,2,2.842,2,rffsps_2
AR5,3,NA,2,1.069,2,rffsps_2
AR5,3,NA,2,2.345,2,rffsps_2
AR5,3,NA,2,3.668,2,rffsps_2
AR5,3,NA,2,4.069,2,rffsps_2
AR5,3,NA,2,2.114,2,rffsps_2
AR5,3,NA,2,2.386,2,rffsps_2
AR5,3,NA,2,5.91,2,rffsps_2
AR5,3,NA,2,3.126,2,rffsps_2
AR5,3,NA,2,7.298,2,rffsps_2
AR5,3,NA,2,8.426,2,rffsps_2
AR5,3,NA,2,4.569,2,rffsps_2
AR5,3,NA,2,2.007,2,rffsps_2
AR5,3,NA,2,3.424,2,rffsps_2
AR5,3,NA,2,5.397,2,rffsps_2
AR5,3,NA,2,5.081,2,rffsps_2
AR5,3,NA,2,3.532,2,rffsps_2
AR5,3,NA,2,3.017,2,rffsps_2
AR5,3,NA,2,3.15,2,rffsps_2
AR5,3,NA,2,3.056,2,rffsps_2
AR5,3,NA,2,2.766,2,rffsps_2
AR5,3,NA,2,3.543,2,rffsps_2
AR5,3,NA,2,4.806,2,rffsps_2
AR5,3,NA,2,2.897,2,rffsps_2
AR5,3,NA,2,4.284,2,rffsps_2
AR5,3,NA,2,2.953,2,rffsps_2
AR5,3,NA,2,8.617,2,rffsps_2
AR5,3,NA,2,5.555,2,rffsps_2
AR5,3,NA,2,1.649,2,rffsps_2
AR5,3,NA,2,3.551,2,rffsps_2
AR5,3,NA,2,3.413,2,rffsps_2
AR5,3,NA,2,5.151,2,rffsps_2
AR5,3,NA,2,4.006,2,rffsps_2
AR5,3,NA,2,2.858,2,rffsps_2
AR5,3,NA,2,1.904,2,rffsps_2
AR5,3,NA,2,3.836,2,rffsps_2
AR5,3,NA,2,2.845,2,rffsps_2
AR5,3,NA,2,5.593,2,rffsps_2
AR5,3,NA,2,4.287,2,rffsps_2
AR5,3,NA,2,2.967,2,rffsps_2
AR5,3,NA,2,3.27,2,rffsps_2
AR5,3,NA,2,1.359,2,rffsps_2
AR5,3,NA,2,1.858,2,rffsps_2
AR5,3,NA,2,3.031,2,rffsps_2
AR5,3,NA,2,2.231,2,rffsps_2
AR5,3,NA,2,2.934,2,rffsps_2
AR5,3,NA,2,8.629,2,rffsps_2
AR5,3,NA,2,2.219,2,rffsps_2
AR5,3,NA,2,3.014,2,rffsps_2
AR5,3,NA,2,4.009,2,rffsps_2
AR5,3,NA,2,7.098,2,rffsps_2
AR5,3,NA,2,3.593,2,rffsps_2
AR5,3,NA,2,0.439,2,rffsps_2
AR5,3,NA,2,4.738,2,rffsps_2
AR5,3,NA,2,3.618,2,rffsps_2
AR5,3,NA,2,4.234,2,rffsps_2
AR5,3,NA,2,0.781,2,rffsps_2
AR5,3,NA,2,3.518,2,rffsps_2
AR5,3,NA,2,3.28,2,rffsps_2
AR5,3,NA,2,3.92,2,rffsps_2
AR5,3,NA,2,3.929,2,rffsps_2
AR5,3,NA,2,4.628,2,rffsps_2
AR5,3,NA,2,1.556,2,rffsps_2
AR5,3,NA,2,4.657,2,rffsps_2
AR5,3,NA,2,4.694,2,rffsps_2
AR5,3,NA,2,1.773,2,rffsps_2
AR5,3,NA,2,2.453,2,rffsps_2
AR5,3,NA,2,1.483,2,rffsps_2
AR5,3,NA,2,2.061,2,rffsps_2
AR5,3,NA,2,3.01,2,rffsps_2
AR5,3,NA,2,4.141,2,rffsps_2
AR5,3,NA,2,3.908,2,rffsps_2
AR5,3,NA,2,3.489,2,rffsps_2
AR5,3,NA,2,3.371,2,rffsps_2
AR5,3,NA,2,2.457,2,rffsps_2
AR5,3,NA,2,3.72,2,rffsps_2
AR5,3,NA,2,3.193,2,rffsps_2
AR5,3,NA,2,5.511,2,rffsps_2
AR5,3,NA,2,2.566,2,rffsps_2
AR5,3,NA,2,4.47,2,rffsps_2
AR5,3,NA,2,1.479,2,rffsps_2
AR5,3,NA,2,4.346,2,rffsps_2
AR5,3,NA,2,1.639,2,rffsps_2
AR5,3,NA,2,4.584,2,rffsps_2
AR5,3,NA,2,1.412,2,rffsps_2
AR5,3,NA,2,3.69,2,rffsps_2
AR5,3,NA,2,1.519,2,rffsps_2
AR5,3,NA,2,6.325,2,rffsps_2
AR5,3,NA,2,1.709,2,rffsps_2
AR5,3,NA,2,3.806,2,rffsps_2
AR5,3,NA,2,0.728,2,rffsps_2
AR5,3,NA,2,3.2,2,rffsps_2
AR5,3,NA,2,1.922,2,rffsps_2
AR5,3,NA,2,3.945,2,rffsps_2
AR5,3,NA,2,4.154,2,rffsps_2
AR5,3,NA,2,1.448,2,rffsps_2
AR5,3,NA,2,1.771,2,rffsps_2
AR5,3,NA,2,1.672,2,rffsps_2
AR5,3,NA,2,3.583,2,rffsps_2
AR5,3,NA,2,5.448,2,rffsps_2
AR5,3,NA,2,5.218,2,rffsps_2
AR5,3,NA,2,4.343,2,rffsps_2
AR5,3,NA,2,2.591,2,rffsps_2
AR5,3,NA,2,2.908,2,rffsps_2
AR5,3,NA,2,3.326,2,rffsps_2
AR5,3,NA,2,1.973,2,rffsps_2
AR5,3,NA,2,3.807,2,rffsps_2
AR5,3,NA,2,2.007,2,rffsps_2
AR5,3,NA,2,2.183,2,rffsps_2
AR5,3,NA,2,2.006,2,rffsps_2
AR5,3,NA,2,3.735,2,rffsps_2
AR5,3,NA,2,1.444,2,rffsps_2
AR5,3,NA,2,4.021,2,rffsps_2
AR5,3,NA,2,3.756,2,rffsps_2
AR5,3,NA,2,1.204,2,rffsps_2
AR5,3,NA,2,4.852,2,rffsps_2
AR5,3,NA,2,3.517,2,rffsps_2
AR5,3,NA,2,1.48,2,rffsps_2
AR5,3,NA,2,1.355,2,rffsps_2
AR5,3,NA,2,3.745,2,rffsps_2
AR5,3,NA,2,3.678,2,rffsps_2
AR5,3,NA,2,2.13,2,rffsps_2
AR5,3,NA,2,0.794,2,rffsps_2
AR5,3,NA,2,3.102,2,rffsps_2
AR5,3,NA,2,1.404,2,rffsps_2
AR5,3,NA,2,4.288,2,rffsps_2
AR5,3,NA,2,6.823,2,rffsps_2
AR5,3,NA,2,2.116,2,rffsps_2
AR5,3,NA,2,2.286,2,rffsps_2
AR5,3,NA,2,4.805,2,rffsps_2
AR5,3,NA,2,0.568,2,rffsps_2
AR5,3,NA,2,4.216,2,rffsps_2
AR5,3,NA,2,2.557,2,rffsps_2
AR5,3,NA,2,1.566,2,rffsps_2
AR5,3,NA,2,1.945,2,rffsps_2
AR5,3,NA,2,2.874,2,rffsps_2
AR5,3,NA,2,1.928,2,rffsps_2
AR5,3,NA,2,8.645,2,rffsps_2
AR5,3,NA,2,3.945,2,rffsps_2
AR5,3,NA,2,4.696,2,rffsps_2
AR5,3,NA,2,2.901,2,rffsps_2
AR5,3,NA,2,3.451,2,rffsps_2
AR5,3,NA,2,1.436,2,rffsps_2
AR5,3,NA,2,2.694,2,rffsps_2
AR5,3,NA,2,2.658,2,rffsps_2
AR5,3,NA,2,1.526,2,rffsps_2
AR5,3,NA,2,5.113,2,rffsps_2
AR5,3,NA,2,3.133,2,rffsps_2
AR5,3,NA,2,2.202,2,rffsps_2
AR5,3,NA,2,1.061,2,rffsps_2
AR5,3,NA,2,1.002,2,rffsps_2
AR5,3,NA,2,3.294,2,rffsps_2
AR5,3,NA,2,1.035,2,rffsps_2
AR5,3,NA,2,6.262,2,rffsps_2
AR5,3,NA,2,2.207,2,rffsps_2
AR5,3,NA,2,2.774,2,rffsps_2
AR5,3,NA,2,1.843,2,rffsps_2
AR5,3,NA,2,2.68,2,rffsps_2
AR5,3,NA,2,5.087,2,rffsps_2
AR5,3,NA,2,3.727,2,rffsps_2
AR5,3,NA,2,3.231,2,rffsps_2
AR5,3,NA,2,1.852,2,rffsps_2
AR5,3,NA,2,3.495,2,rffsps_2
AR5,3,NA,2,2.49,2,rffsps_2
AR5,3,NA,2,1.33,2,rffsps_2
AR5,3,NA,2,2.929,2,rffsps_2
AR5,3,NA,2,3.997,2,rffsps_2
AR5,3,NA,2,6.207,2,rffsps_2
AR5,3,NA,2,3.479,2,rffsps_2
AR5,3,NA,2,1.041,2,rffsps_2
AR5,3,NA,2,4.115,2,rffsps_2
AR5,3,NA,2,3.418,2,rffsps_2
AR5,3,NA,2,3.679,2,rffsps_2
AR5,3,NA,2,4.224,2,rffsps_2
AR5,3,NA,2,1.653,2,rffsps_2
AR5,3,NA,2,3.524,2,rffsps_2
AR5,3,NA,2,3.194,2,rffsps_2
AR5,3,NA,2,2.215,2,rffsps_2
AR5,3,NA,2,0.903,2,rffsps_2
AR5,3,NA,2,2.656,2,rffsps_2
AR5,3,NA,2,4.468,2,rffsps_2
AR5,3,NA,2,3.002,2,rffsps_2
AR5,3,NA,2,2.553,2,rffsps_2
AR5,3,NA,2,3.804,2,rffsps_2
AR5,3,NA,2,3.669,2,rffsps_2
AR5,3,NA,2,4.244,2,rffsps_2
AR5,3,NA,2,6.646,2,rffsps_2
AR5,3,NA,2,1.613,2,rffsps_2
AR5,3,NA,2,2.045,2,rffsps_2
AR5,3,NA,2,3.209,2,rffsps_2
AR5,3,NA,2,2.572,2,rffsps_2
AR5,3,NA,2,3.79,2,rffsps_2
AR5,3,NA,2,1.766,2,rffsps_2
AR5,3,NA,2,6.286,2,rffsps_2
AR5,3,NA,2,2.94,2,rffsps_2
AR5,3,NA,2,1.486,2,rffsps_2
AR5,3,NA,2,1.831,2,rffsps_2
AR5,3,NA,2,3.835,2,rffsps_2
AR5,3,NA,2,1.918,2,rffsps_2
AR5,3,NA,2,1.032,2,rffsps_2
AR5,3,NA,2,1.984,2,rffsps_2
AR5,3,NA,2,2.174,2,rffsps_2
AR5,3,NA,2,3.014,2,rffsps_2
AR5,3,NA,2,4.004,2,rffsps_2
AR5,3,NA,2,4.304,2,rffsps_2
AR5,3,NA,2,1.467,2,rffsps_2
AR5,3,NA,2,1.877,2,rffsps_2
AR5,3,NA,2,1.762,2,rffsps_2
AR5,3,NA,2,0.912,2,rffsps_2
AR5,3,NA,2,5.576,2,rffsps_2
AR5,3,NA,2,3.413,2,rffsps_2
AR5,3,NA,2,3.379,2,rffsps_2
AR5,3,NA,2,3.924,2,rffsps_2
AR5,3,NA,2,3.585,2,rffsps_2
AR5,3,NA,2,3.042,2,rffsps_2
AR5,3,NA,2,2.332,2,rffsps_2
AR5,3,NA,2,2.619,2,rffsps_2
AR5,3,NA,2,3.042,2,rffsps_2
AR5,3,NA,2,2.543,2,rffsps_2
AR5,3,NA,2,2.513,2,rffsps_2
AR5,3,NA,2,5.505,2,rffsps_2
AR5,3,NA,2,2.07,2,rffsps_2
AR5,3,NA,2,1.212,2,rffsps_2
AR5,3,NA,2,1.779,2,rffsps_2
AR5,3,NA,2,6.567,2,rffsps_2
AR5,3,NA,2,2.121,2,rffsps_2
AR5,3,NA,2,3.49,2,rffsps_2
AR5,3,NA,2,3.809,2,rffsps_2
AR5,3,NA,2,2.149,2,rffsps_2
AR5,3,NA,2,2.476,2,rffsps_2
AR5,3,NA,2,1.563,2,rffsps_2
AR5,3,NA,2,0.844,2,rffsps_2
AR5,3,NA,2,2.062,2,rffsps_2
AR5,3,NA,2,1.649,2,rffsps_2
AR5,3,NA,2,1.348,2,rffsps_2
AR5,3,NA,2,4.09,2,rffsps_2
AR5,3,NA,2,1.608,2,rffsps_2
AR5,3,NA,2,1.143,2,rffsps_2
AR5,3,NA,2,1.629,2,rffsps_2
AR5,3,NA,2,3.447,2,rffsps_2
AR5,3,NA,2,4.962,2,rffsps_2
AR5,3,NA,2,2.832,2,rffsps_2
AR5,3,NA,2,2.366,2,rffsps_2
AR5,3,NA,2,1.951,2,rffsps_2
AR5,3,NA,2,4.648,2,rffsps_2
AR5,3,NA,2,3.182,2,rffsps_2
AR5,3,NA,2,3.929,2,rffsps_2
AR5,3,NA,2,1.194,2,rffsps_2
AR5,3,NA,2,3.766,2,rffsps_2
AR5,3,NA,2,2.561,2,rffsps_2
AR5,3,NA,2,2.336,2,rffsps_2
AR5,3,NA,2,9.262,2,rffsps_2
AR5,3,NA,2,3.481,2,rffsps_2
AR5,3,NA,2,2.376,2,rffsps_2
AR5,3,NA,2,3.783,2,rffsps_2
AR5,3,NA,2,2.487,2,rffsps_2
AR5,3,NA,2,4.232,2,rffsps_2
AR5,3,NA,2,3.629,2,rffsps_2
AR5,3,NA,2,1.731,2,rffsps_2
AR5,3,NA,2,1.65,2,rffsps_2
AR5,3,NA,2,4.679,2,rffsps_2
AR5,3,NA,2,4.731,2,rffsps_2
AR5,3,NA,2,3.197,2,rffsps_2
AR5,3,NA,2,1.747,2,rffsps_2
AR5,3,NA,2,4.581,2,rffsps_2
AR5,3,NA,2,4.49,2,rffsps_2
AR5,3,NA,2,2.186,2,rffsps_2
AR5,3,NA,2,6.702,2,rffsps_2
AR5,3,NA,2,6.868,2,rffsps_2
AR5,3,NA,2,2.568,2,rffsps_2
AR5,3,NA,2,1.225,2,rffsps_2
AR5,3,NA,2,4.321,2,rffsps_2
AR5,3,NA,2,3.465,2,rffsps_2
AR5,3,NA,2,2.96,2,rffsps_2
AR5,3,NA,2,1.091,2,rffsps_2
AR5,3,NA,2,2.578,2,rffsps_2
AR5,3,NA,2,8.47,2,rffsps_2
AR5,3,NA,2,3.579,2,rffsps_2
AR5,3,NA,2,3.619,2,rffsps_2
AR5,3,NA,2,7.37,2,rffsps_2
